latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2020-04-24,2014,280a,sengkang east ave,15,sk,84,0,0,0,42,42,0,0,0,1.386161655,103.8922786,sk92,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2014,279a,sengkang east ave,15,sk,168,0,17,28,0,0,0,123,0,1.385774661,103.8930657,sk92,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2014,279b,sengkang east ave,15,sk,84,0,0,0,28,56,0,0,0,1.385415595,103.8929861,sk92,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2014,279c,sengkang east ave,15,sk,140,0,5,56,0,0,0,79,0,1.385729322,103.8925954,sk92,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2014,280b,sengkang east ave,15,sk,84,0,0,0,42,42,0,0,0,1.386161977,103.8920918,sk92,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2014,667a,punggol dr,14,pg,96,0,0,24,48,24,0,0,0,1.40260031,103.9139714,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2014,666b,punggol dr,18,pg,100,0,0,0,34,66,0,0,0,1.401796725,103.9152781,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2014,666a,punggol dr,18,pg,98,0,0,32,32,34,0,0,0,1.401536312,103.915078,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2014,667b,punggol dr,8,pg,48,0,0,12,12,24,0,0,0,1.4021107030000002,103.9149166,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2015,665b,punggol dr,18,pg,64,0,0,0,32,32,0,0,0,1.402040572,103.9141411,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2015,665a,punggol dr,18,pg,128,0,0,0,96,32,0,0,0,1.402127691,103.9135785,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2015,665c,punggol dr,18,pg,160,0,0,32,96,32,0,0,0,1.401491646,103.9144591,pl57,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2014,475b,upp serangoon cres,18,hg,136,0,0,34,34,68,0,0,0,1.375774046,103.8999657,hg1b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,475c,upp serangoon cres,18,hg,136,0,0,34,34,68,0,0,0,1.375218194,103.8999953,hg1b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,475d,upp serangoon cres,18,hg,204,0,0,34,102,68,0,0,0,1.375182544,103.900406,hg1b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2015,473b,upp serangoon cres,18,hg,136,0,0,68,68,0,0,0,0,1.375935516,103.9010864,hg1b,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,522a,tampines ctrl 7,17,tap,112,0,32,48,32,0,0,0,0,1.357769138,103.938392,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,523b,tampines ctrl 7,17,tap,112,0,32,48,32,0,0,0,0,1.359866681,103.9383729,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,523c,tampines ctrl 7,17,tap,96,0,0,0,64,32,0,0,0,1.359886708,103.93887,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,523a,tampines ctrl 7,17,tap,96,0,0,0,48,48,0,0,0,1.359370987,103.9383786,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,524a,tampines ctrl 7,17,tap,128,0,0,0,48,80,0,0,0,1.358350903,103.9389088,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,523d,tampines ctrl 7,17,tap,96,0,0,0,64,32,0,0,0,1.35935847,103.9389088,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,524b,tampines ctrl 7,17,tap,128,0,32,64,32,0,0,0,0,1.358958135,103.9389111,tm46,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,672b,edgefield plains,17,pg,128,0,64,64,0,0,0,0,0,1.40665275,103.9123125,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,672c,edgefield plains,17,pg,96,0,64,32,0,0,0,0,0,1.407437024,103.9111965,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,671a,edgefield plains,17,pg,128,0,0,0,128,0,0,0,0,1.406059242,103.9120207,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,672d,edgefield plains,17,pg,128,0,0,0,128,0,0,0,0,1.407590312,103.9109236,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,673c,edgefield plains,17,pg,124,0,0,0,124,0,0,0,0,1.407221594,103.9105919,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2015,671b,edgefield plains,15,pg,84,0,0,0,84,0,0,0,0,1.406191183,103.9116993,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2015,673a,edgefield plains,18,pg,116,0,0,34,82,0,0,0,0,1.406676726,103.91161329999998,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2015,673b,edgefield plains,17,pg,92,0,0,32,60,0,0,0,0,1.406977629,103.9110415,pl56,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,504d,yishun st 51,13,ys,107,0,0,0,59,48,0,0,0,1.418333625,103.8437217,y68l,surface car park,electronic parking,no,no,no,0,4.5,n
2020-04-24,2014,504a,yishun st 51,13,ys,87,0,0,24,53,10,0,0,0,1.418070552,103.8440833,y68l,surface car park,electronic parking,no,no,no,0,4.5,n
2020-04-24,2015,504b,yishun st 51,13,ys,107,0,0,24,35,48,0,0,0,1.417733181,103.8438244,y68l,surface car park,electronic parking,no,no,no,0,4.5,n
2020-04-24,2015,504c,yishun st 51,13,ys,107,0,0,0,59,48,0,0,0,1.417966514,103.8434587,y68l,surface car park,electronic parking,no,no,no,0,4.5,n
2020-04-24,2014,505b,yishun st 51,13,ys,107,0,0,24,35,48,0,0,0,1.419241611,103.8449417,y68m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2014,505c,yishun st 51,13,ys,107,0,0,0,59,48,0,0,0,1.419237545,103.8442279,y68m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2014,505d,yishun st 51,13,ys,119,0,0,0,71,48,0,0,0,1.4188328419999998,103.8442258,y68m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2014,505a,yishun st 51,13,ys,93,0,0,36,47,10,0,0,0,1.418844596,103.8448245,y68m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2014,138d,yuan ching rd,22,jw,168,0,0,40,64,64,0,0,0,1.328460311,103.7232878,tj39,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,138c,yuan ching rd,22,jw,172,0,0,42,65,65,0,0,0,1.328437977,103.7237959,tj39,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,138a,yuan ching rd,22,jw,172,0,0,21,86,65,0,0,0,1.327936965,103.7241782,tj39,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,138b,yuan ching rd,22,jw,170,0,0,42,64,64,0,0,0,1.32841511,103.7243041,tj39,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,281a,sengkang east ave,15,sk,84,0,0,56,28,0,0,0,0,1.3860922409999998,103.8915611,sk91,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,281b,sengkang east ave,15,sk,112,0,0,0,112,0,0,0,0,1.3857282709999998,103.8918596,sk91,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,282a,sengkang east ave,15,sk,112,0,0,0,112,0,0,0,0,1.3852897780000002,103.8919074,sk91,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,282b,sengkang east ave,15,sk,84,0,0,0,28,56,0,0,0,1.38485976,103.8919927,sk91,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,282c,sengkang east ave,15,sk,84,0,0,0,28,56,0,0,0,1.38509616,103.8925483,sk91,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,672a,edgefield plains,16,pg,120,0,30,90,0,0,0,0,0,1.406414151,103.9126204,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,670b,edgefield plains,17,pg,128,0,0,0,96,32,0,0,0,1.40532418,103.9132807,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,670c,edgefield plains,17,pg,128,0,0,96,32,0,0,0,0,1.405342858,103.9139333,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,669a,edgefield plains,18,pg,68,0,0,0,0,68,0,0,0,1.404909749,103.9139695,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,668b,edgefield plains,12,pg,88,0,0,0,44,44,0,0,0,1.404782919,103.9129785,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,670a,edgefield plains,17,pg,128,0,0,96,32,0,0,0,0,1.405383412,103.9129608,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,669b,edgefield plains,18,pg,180,0,0,32,74,74,0,0,0,1.4045360690000002,103.9140128,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2015,668a,edgefield plains,15,pg,112,0,0,0,84,28,0,0,0,1.405018801,103.9124119,pl60,multi-storey car park,electronic parking,whole day,no,yes,14,2.15,n
2020-04-24,2014,476b,upp serangoon view,19,hg,143,0,0,0,107,36,0,0,0,1.377328452,103.9042122,hg1c,multi-storey car park,electronic parking,whole day,no,yes,8,2.15,n
2020-04-24,2014,476a,upp serangoon view,19,hg,144,0,0,108,36,0,0,0,0,1.3767603819999998,103.9040504,hg1c,multi-storey car park,electronic parking,whole day,no,yes,8,2.15,n
2020-04-24,2014,476c,upp serangoon view,19,hg,130,0,0,0,80,50,0,0,0,1.377949571,103.904346,hg1c,multi-storey car park,electronic parking,whole day,no,yes,8,2.15,n
2020-04-24,2014,477a,upp serangoon view,19,hg,98,0,0,0,62,36,0,0,0,1.3783087580000002,103.903842,hg1c,multi-storey car park,electronic parking,whole day,no,yes,8,2.15,n
2020-04-24,2015,477b,upp serangoon view,19,hg,140,0,0,0,54,86,0,0,0,1.3788120519999998,103.9042296,hg1c,multi-storey car park,electronic parking,whole day,no,yes,8,2.15,n
2020-04-24,2015,477c,upp serangoon view,19,hg,126,0,0,0,90,36,0,0,0,1.37932251,103.904191,hg1c,multi-storey car park,electronic parking,whole day,no,yes,8,2.15,n
2020-04-24,2015,91,dawson rd,43,qt,150,0,2,22,95,12,0,19,0,1.295340411,103.8125852,dwst,multi-storey car park,electronic parking,7am-10.30pm,no,no,4,2.15,n
2020-04-24,2015,90,dawson rd,43,qt,150,0,1,22,95,12,0,20,0,1.295401639,103.8121856,dwst,multi-storey car park,electronic parking,7am-10.30pm,no,no,4,2.15,n
2020-04-24,2015,92,dawson rd,43,qt,154,0,3,22,86,25,0,18,0,1.295120862,103.81115,dwst,multi-storey car park,electronic parking,7am-10.30pm,no,no,4,2.15,n
2020-04-24,2015,89,dawson rd,43,qt,154,0,2,22,99,12,0,19,0,1.295463169,103.8117852,dwst,multi-storey car park,electronic parking,7am-10.30pm,no,no,4,2.15,n
2020-04-24,2015,93,dawson rd,43,qt,150,0,3,22,84,23,0,18,0,1.29499227,103.8117965,dwst,multi-storey car park,electronic parking,7am-10.30pm,no,no,4,2.15,n
2020-04-24,2014,440c,fernvale link,25,sk,124,0,0,0,62,62,0,0,0,1.3925425180000002,103.878161,sk96,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,440b,fernvale link,25,sk,134,0,0,0,67,67,0,0,0,1.393290629,103.878139,sk96,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,440a,fernvale link,25,sk,124,0,0,0,81,43,0,0,0,1.393188539,103.878692,sk96,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,415b,fernvale link,21,sk,142,0,0,0,62,80,0,0,0,1.3888440359999998,103.8800835,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,414b,fernvale link,22,sk,147,0,0,84,63,0,0,0,0,1.3900196180000002,103.8795743,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,415a,fernvale link,22,sk,147,0,0,0,84,63,0,0,0,1.3890450840000002,103.8794153,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,415c,fernvale link,21,sk,143,0,0,0,61,82,0,0,0,1.38931985,103.8805012,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,416b,fernvale link,21,sk,140,0,0,0,61,79,0,0,0,1.39048519,103.8805095,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,416c,fernvale link,21,sk,141,0,0,0,61,80,0,0,0,1.389799479,103.8806441,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,414a,fernvale link,22,sk,147,0,0,84,63,0,0,0,0,1.389583108,103.8794771,sk98,covered car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,1,2.15,n
2020-04-24,2014,9a,boon tiong rd,40,bm,156,0,0,0,78,78,0,0,0,1.286827152,103.8286595,btm3,multi-storey car park,electronic parking,whole day,no,yes,10,2.15,n
2020-04-24,2014,9b,boon tiong rd,40,bm,156,0,0,0,78,78,0,0,0,1.286814173,103.8289283,btm3,multi-storey car park,electronic parking,whole day,no,yes,10,2.15,n
2020-04-24,2014,10b,boon tiong rd,30,bm,160,0,12,28,84,0,0,36,0,1.286336847,103.8292048,btm3,multi-storey car park,electronic parking,whole day,no,yes,10,2.15,n
2020-04-24,2014,636b,senja rd,27,bp,171,0,0,0,171,0,0,0,0,1.3876247080000002,103.7583314,bj67,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,636a,senja rd,29,bp,224,0,112,112,0,0,0,0,0,1.386915665,103.7585381,bj67,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,636c,senja rd,27,bp,182,0,0,0,182,0,0,0,0,1.387434546,103.7591186,bj67,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,416a,fernvale link,22,sk,147,0,0,0,84,63,0,0,0,1.3906119630000002,103.8799636,s109,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2017,417a,fernvale link,22,sk,209,0,0,42,167,0,0,0,0,1.3915773880000002,103.8807018,s109,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2017,418a,fernvale link,22,sk,208,0,83,125,0,0,0,0,0,1.391006812,103.8796062,s109,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2017,418b,fernvale link,20,sk,190,0,38,38,114,0,0,0,0,1.39101368,103.8801944,s109,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2017,418c,fernvale link,21,sk,120,0,0,0,120,0,0,0,0,1.390945431,103.8810157,s109,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,499,jurong west st 41,17,jw,232,0,25,0,0,0,0,207,0,1.348317852,103.7255207,jsa1,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,2014,527c,pasir ris st 51,13,prc,112,0,57,55,0,0,0,0,0,1.369373299,103.9479702,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,525a,pasir ris st 51,13,prc,69,0,0,0,57,12,0,0,0,1.3691998909999998,103.9472983,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,525b,pasir ris st 51,13,prc,66,0,0,0,44,22,0,0,0,1.369590483,103.947456,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,525c,pasir ris st 51,13,prc,92,0,0,0,57,35,0,0,0,1.3699604909999998,103.9474521,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,526b,pasir ris st 51,13,prc,57,0,0,0,57,0,0,0,0,1.367892757,103.9470327,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,526c,pasir ris st 51,13,prc,53,0,0,0,53,0,0,0,0,1.368294306,103.947266,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,526d,pasir ris st 51,13,prc,92,0,0,0,57,35,0,0,0,1.368668305,103.947274,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,526a,pasir ris st 51,13,prc,72,0,0,0,72,0,0,0,0,1.367541624,103.9471054,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,527b,pasir ris st 51,13,prc,116,0,59,57,0,0,0,0,0,1.368994531,103.9477101,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,527a,pasir ris st 51,13,prc,64,0,0,0,64,0,0,0,0,1.368422935,103.9475937,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,527d,pasir ris st 51,13,prc,112,0,57,55,0,0,0,0,0,1.369686255,103.9479224,pm20,multi-storey car park,electronic parking,whole day,no,yes,13,2.15,n
2020-04-24,2014,261a,punggol way,17,pg,120,0,0,88,32,0,0,0,0,1.405969915,103.8968033,pl55,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,261b,punggol way,17,pg,64,0,0,0,32,32,0,0,0,1.406015347,103.8965083,pl55,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,261c,punggol way,17,pg,64,0,0,0,64,0,0,0,0,1.405623025,103.8964704,pl55,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,260b,punggol way,17,pg,64,0,0,0,32,32,0,0,0,1.4048848930000002,103.8963513,pl55,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,260a,punggol way,17,pg,62,0,0,0,30,32,0,0,0,1.4047971380000002,103.8966161,pl55,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,260c,punggol way,17,pg,64,0,0,0,64,0,0,0,0,1.40524575,103.8964109,pl55,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,453c,fernvale rd,23,sk,126,0,0,0,126,0,0,0,0,1.3935325930000002,103.87502990000002,sk93,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2014,453d,fernvale rd,26,sk,138,0,0,63,75,0,0,0,0,1.3934170730000002,103.8753402,sk93,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2014,453a,fernvale rd,26,sk,137,0,93,44,0,0,0,0,0,1.394478832,103.8755584,sk93,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2014,453b,fernvale rd,23,sk,120,0,0,0,120,0,0,0,0,1.3942988859999998,103.8751108,sk93,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2014,430a,yishun ave 11,13,ys,126,0,0,24,102,0,0,0,0,1.421411704,103.8485637,y60m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,430b,yishun ave 11,13,ys,90,0,0,0,90,0,0,0,0,1.4209870969999998,103.8486127,y60m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,488a,choa chu kang ave 5,14,cck,104,0,9,0,52,0,0,43,0,1.3770595,103.7389814,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2014,487c,choa chu kang ave 5,15,cck,112,0,0,0,56,56,0,0,0,1.376512807,103.7391377,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2015,487a,choa chu kang ave 5,15,cck,112,0,0,0,28,84,0,0,0,1.3758775090000002,103.7391138,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2015,487b,choa chu kang ave 5,15,cck,112,0,0,0,84,28,0,0,0,1.376355124,103.7383602,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2015,489b,choa chu kang ave 5,14,cck,104,0,0,0,52,52,0,0,0,1.375736371,103.7395846,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2015,488b,choa chu kang ave 5,14,cck,117,0,8,0,65,0,0,44,0,1.376973982,103.7392932,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2015,488c,choa chu kang ave 5,13,cck,96,0,0,0,72,22,0,2,0,1.376596783,103.7399496,ck71,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,7,2.15,n
2020-04-24,2014,315c,yishun ave 9,15,ys,112,0,0,0,56,56,0,0,0,1.432367366,103.8433009,y65m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,315a,yishun ave 9,15,ys,112,0,0,0,84,28,0,0,0,1.432383854,103.8423841,y65m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,316b,yishun ave 9,15,ys,112,0,0,56,56,0,0,0,0,1.432869321,103.8426976,y65m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
